epsilon,rho,alfa,Eta.re,Eta.ce,Gamma.re,Gamma.ce,Nu.re,Nu.ce,k.re,k.ce,labor.growth_N,labor.growth_S,lambda.S,sigma.utility,Yre.0_N,Yce.0_N,Yre.0_S,Yce.0_S,size.factor,TimeStep,EndTime,Climate.Model,Beta.Delta.Temp,CO2.base,CO2.Disaster,Delta.Temp.Disaster,qsi,Delta.S,S.0,Future.ID,policy.name,Run.ID
8.444444444,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,28,Nordhaus+TraditionalGreenClimateFund+R&DS,3628
9.222222222,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,29,Nordhaus+TraditionalGreenClimateFund+R&DS,3629
10,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,30,Nordhaus+TraditionalGreenClimateFund+R&DS,3630
3,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,31,Nordhaus+TraditionalGreenClimateFund+R&DS,3631
3.777777778,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,32,Nordhaus+TraditionalGreenClimateFund+R&DS,3632
4.555555556,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,33,Nordhaus+TraditionalGreenClimateFund+R&DS,3633
5.333333333,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,34,Nordhaus+TraditionalGreenClimateFund+R&DS,3634
6.111111111,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,35,Nordhaus+TraditionalGreenClimateFund+R&DS,3635
6.888888889,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,36,Nordhaus+TraditionalGreenClimateFund+R&DS,3636
7.666666667,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,37,Nordhaus+TraditionalGreenClimateFund+R&DS,3637
8.444444444,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,38,Nordhaus+TraditionalGreenClimateFund+R&DS,3638
9.222222222,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,39,Nordhaus+TraditionalGreenClimateFund+R&DS,3639
10,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,40,Nordhaus+TraditionalGreenClimateFund+R&DS,3640
3,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,41,Nordhaus+TraditionalGreenClimateFund+R&DS,3641
3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,42,Nordhaus+TraditionalGreenClimateFund+R&DS,3642
4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,43,Nordhaus+TraditionalGreenClimateFund+R&DS,3643
5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,44,Nordhaus+TraditionalGreenClimateFund+R&DS,3644
6.111111111,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,45,Nordhaus+TraditionalGreenClimateFund+R&DS,3645
6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,46,Nordhaus+TraditionalGreenClimateFund+R&DS,3646
7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,47,Nordhaus+TraditionalGreenClimateFund+R&DS,3647
8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,48,Nordhaus+TraditionalGreenClimateFund+R&DS,3648
9.222222222,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,49,Nordhaus+TraditionalGreenClimateFund+R&DS,3649
10,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,50,Nordhaus+TraditionalGreenClimateFund+R&DS,3650
3,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,51,Nordhaus+TraditionalGreenClimateFund+R&DS,3651
3.777777778,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,52,Nordhaus+TraditionalGreenClimateFund+R&DS,3652
4.555555556,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,53,Nordhaus+TraditionalGreenClimateFund+R&DS,3653
5.333333333,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,54,Nordhaus+TraditionalGreenClimateFund+R&DS,3654
6.111111111,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,55,Nordhaus+TraditionalGreenClimateFund+R&DS,3655
6.888888889,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,56,Nordhaus+TraditionalGreenClimateFund+R&DS,3656
7.666666667,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,57,Nordhaus+TraditionalGreenClimateFund+R&DS,3657
8.444444444,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,58,Nordhaus+TraditionalGreenClimateFund+R&DS,3658
9.222222222,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,59,Nordhaus+TraditionalGreenClimateFund+R&DS,3659
10,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,60,Nordhaus+TraditionalGreenClimateFund+R&DS,3660
3,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,61,Nordhaus+TraditionalGreenClimateFund+R&DS,3661
3.777777778,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,62,Nordhaus+TraditionalGreenClimateFund+R&DS,3662
4.555555556,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,63,Nordhaus+TraditionalGreenClimateFund+R&DS,3663
5.333333333,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,64,Nordhaus+TraditionalGreenClimateFund+R&DS,3664
6.111111111,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,65,Nordhaus+TraditionalGreenClimateFund+R&DS,3665
6.888888889,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,66,Nordhaus+TraditionalGreenClimateFund+R&DS,3666
7.666666667,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,67,Nordhaus+TraditionalGreenClimateFund+R&DS,3667
8.444444444,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,68,Nordhaus+TraditionalGreenClimateFund+R&DS,3668
9.222222222,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,69,Nordhaus+TraditionalGreenClimateFund+R&DS,3669
10,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,70,Nordhaus+TraditionalGreenClimateFund+R&DS,3670
3,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,71,Nordhaus+TraditionalGreenClimateFund+R&DS,3671
3.777777778,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,72,Nordhaus+TraditionalGreenClimateFund+R&DS,3672
4.555555556,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,73,Nordhaus+TraditionalGreenClimateFund+R&DS,3673
5.333333333,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,74,Nordhaus+TraditionalGreenClimateFund+R&DS,3674
6.111111111,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,75,Nordhaus+TraditionalGreenClimateFund+R&DS,3675
6.888888889,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,76,Nordhaus+TraditionalGreenClimateFund+R&DS,3676
7.666666667,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,77,Nordhaus+TraditionalGreenClimateFund+R&DS,3677
8.444444444,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,78,Nordhaus+TraditionalGreenClimateFund+R&DS,3678
9.222222222,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,79,Nordhaus+TraditionalGreenClimateFund+R&DS,3679
10,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,80,Nordhaus+TraditionalGreenClimateFund+R&DS,3680
3,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,81,Nordhaus+TraditionalGreenClimateFund+R&DS,3681
3.777777778,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,82,Nordhaus+TraditionalGreenClimateFund+R&DS,3682
4.555555556,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,83,Nordhaus+TraditionalGreenClimateFund+R&DS,3683
5.333333333,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,84,Nordhaus+TraditionalGreenClimateFund+R&DS,3684
6.111111111,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,85,Nordhaus+TraditionalGreenClimateFund+R&DS,3685
6.888888889,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,86,Nordhaus+TraditionalGreenClimateFund+R&DS,3686
7.666666667,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,87,Nordhaus+TraditionalGreenClimateFund+R&DS,3687
8.444444444,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,88,Nordhaus+TraditionalGreenClimateFund+R&DS,3688
9.222222222,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,89,Nordhaus+TraditionalGreenClimateFund+R&DS,3689
10,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,90,Nordhaus+TraditionalGreenClimateFund+R&DS,3690
3,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,91,Nordhaus+TraditionalGreenClimateFund+R&DS,3691
3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,92,Nordhaus+TraditionalGreenClimateFund+R&DS,3692
4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,93,Nordhaus+TraditionalGreenClimateFund+R&DS,3693
5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,94,Nordhaus+TraditionalGreenClimateFund+R&DS,3694
6.111111111,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,95,Nordhaus+TraditionalGreenClimateFund+R&DS,3695
6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,96,Nordhaus+TraditionalGreenClimateFund+R&DS,3696
7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,97,Nordhaus+TraditionalGreenClimateFund+R&DS,3697
8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,98,Nordhaus+TraditionalGreenClimateFund+R&DS,3698
9.222222222,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,99,Nordhaus+TraditionalGreenClimateFund+R&DS,3699
10,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-CM3,6.110394674,297.9643632,1016.774374,6,0.010028186,0.002587847,635.1124602,100,Nordhaus+TraditionalGreenClimateFund+R&DS,3700
3,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,101,Nordhaus+TraditionalGreenClimateFund+R&DS,3701
3.777777778,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,102,Nordhaus+TraditionalGreenClimateFund+R&DS,3702
4.555555556,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,103,Nordhaus+TraditionalGreenClimateFund+R&DS,3703
5.333333333,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,104,Nordhaus+TraditionalGreenClimateFund+R&DS,3704
6.111111111,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,105,Nordhaus+TraditionalGreenClimateFund+R&DS,3705
6.888888889,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,106,Nordhaus+TraditionalGreenClimateFund+R&DS,3706
7.666666667,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,107,Nordhaus+TraditionalGreenClimateFund+R&DS,3707
8.444444444,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,108,Nordhaus+TraditionalGreenClimateFund+R&DS,3708
9.222222222,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,109,Nordhaus+TraditionalGreenClimateFund+R&DS,3709
10,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,110,Nordhaus+TraditionalGreenClimateFund+R&DS,3710
3,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,111,Nordhaus+TraditionalGreenClimateFund+R&DS,3711
3.777777778,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,112,Nordhaus+TraditionalGreenClimateFund+R&DS,3712
4.555555556,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,113,Nordhaus+TraditionalGreenClimateFund+R&DS,3713
5.333333333,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,114,Nordhaus+TraditionalGreenClimateFund+R&DS,3714
6.111111111,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,GFDL-ESM2G,3.189799014,293.0713876,3076.849744,6,0.010023333,0.000630306,2695.295397,115,Nordhaus+TraditionalGreenClimateFund+R&DS,3715
